05010;Aldehuela, La;05;40.40948687;-5.40842904
42014;Aldehuelas, Las;42;41.99496530;-2.36600839
18010;Aldeire;18;37.16037152;-3.07267592
40016;Aldeonte;40;41.35102075;-3.67854984
43006;Aldover;43;40.88005368;0.50001936
30006;Aledo;30;37.79182064;-1.57298218
20005;Alegia;20;43.10024762;-2.09931411
01001;Alegría-Dulantzi;01;42.83981158;-2.51243731
43007;Aleixar, L';43;41.20213628;1.04627339
08003;Alella;08;41.49387798;2.29439029
42015;Alentisque;42;41.42055303;-2.33196346
22019;Alerre;22;42.16281363;-0.46301496
26009;Alesanco;26;42.41347595;-2.81705346
26010;Alesón;26;42.40509672;-2.69021015
18011;Alfacar;18;37.23688695;-3.57046354
46022;Alfafar;46;39.42259817;-0.39004439
03010;Alfafara;03;38.77274828;-0.55552339
50017;Alfajarín;50;41.61525007;-0.70180187
44016;Alfambra;44;40.54604768;-1.03356435
50018;Alfamén;50;41.43981344;-1.24312168
43008;Alfara de Carles;43;40.87290535;0.40041426
46024;Alfara de la Baronia;46;39.76293575;-0.35498566
46025;Alfara del Patriarca;46;39.54406602;-0.38497191
49005;Alfaraz de Sayago;49;41.22741020;-5.98281029
29003;Alfarnate;29;36.99507375;-4.25967244
29004;Alfarnatejo;29;36.97957361;-4.27201165
26011;Alfaro;26;42.17839836;-1.74928300
46026;Alfarp;46;39.27680966;-0.55951060
46027;Alfarrasí;46;38.90397541;-0.49639575
25013;Alfarràs;25;41.82906515;0.57295527
46023;Alfauir;46;38.92780849;-0.25158611
12007;Alfondeguilla;12;39.83786953;-0.26847055
43009;Alforja;43;41.20997627;0.97506058
50019;Alforque;50;41.32834097;-0.38546374
27002;Alfoz;27;43.52899938;-7.40902014
09011;Alfoz de Bricia;09;42.90751582;-3.84781048
39001;Alfoz de Lloredo;39;43.37843804;-4.17925871
09907;Alfoz de Quintanadueñas;09;42.38482545;-3.73605255
09012;Alfoz de Santa Gadea;09;42.95577592;-3.95206783
03011;Alfàs del Pi, l';03;38.58009496;-0.10260020
22020;Alfántega;22;41.82877093;0.14736250
25014;Alfés;25;41.52241670;0.62011828
41007;Algaba, La;41;37.46108715;-6.01324202
24002;Algadefe;24;42.21845829;-5.58345899
07004;Algaida;07;39.55960002;2.89590963
11003;Algar;11;36.65594556;-5.65719916
19016;Algar de Mesa;19;41.13375349;-1.95910581
46028;Algar de Palancia;46;39.78109220;-0.36745953
18012;Algarinejo;18;37.32575532;-4.15798102
16013;Algarra;16;40.00159068;-1.43592559
29005;Algarrobo;29;36.77326211;-4.03990708
29006;Algatocín;29;36.57399487;-5.27481050
11004;Algeciras;11;36.13137811;-5.44774178
46029;Algemesí;46;39.18907270;-0.43644269
25015;Algerri;25;41.81439813;0.63836183
28009;Algete;28;40.59595962;-3.49771503
46030;Algimia de Alfara;46;39.75243658;-0.36230820
12008;Algimia de Almonacid;12;39.91434606;-0.44208730
46031;Alginet;46;39.26153042;-0.46964795
11005;Algodonales;11;36.88076763;-5.40470441
49006;Algodre;49;41.56507478;-5.60389315
19017;Algora;19;40.96451938;-2.66723541
03012;Algorfa;03;38.08681637;-0.79568423
25016;Alguaire;25;41.73631716;0.58391814
30007;Alguazas;30;38.05030529;-1.24136075
03013;Algueña;03;38.33800138;-1.00303745
41008;Algámitas;41;37.01441356;-5.15001590
04010;Alhabia;04;36.98991242;-2.58702093
04011;Alhama de Almería;04;36.95718281;-2.56977648
50020;Alhama de Aragón;50;41.29507154;-1.89527354
18013;Alhama de Granada;18;37.00376360;-3.98605626
30008;Alhama de Murcia;30;37.85237594;-1.42462332
13010;Alhambra;13;38.89965302;-3.05432597
